index,source_digit,target_digit,final_probability
703,4,6,0.9990001320838928
704,4,9,0.9994613528251648
705,4,8,0.999009907245636
706,4,5,0.9997759461402893
707,4,9,0.9990681409835815
708,4,6,0.9994457364082336
709,4,0,0.9994671940803528
710,4,7,0.9990026354789734
711,4,7,0.999009907245636
712,4,6,0.9995041489601135
713,4,6,0.9996358752250671
714,4,7,0.9990065693855286
715,4,9,0.9992685914039612
716,4,8,0.9990302920341492
717,4,6,0.9994295835494995
718,4,1,0.9999644756317139
719,4,0,0.9996423125267029
720,4,0,0.9995003938674927
721,4,0,0.9993917346000671
722,4,5,0.9990106225013733
723,4,6,0.9995273351669312
724,4,8,0.9990013241767883
725,4,8,0.9990590214729309
726,4,9,0.9991845488548279
727,4,2,0.9997375011444092
728,4,6,0.9995352029800415
729,4,5,0.9999561309814453
730,4,7,0.9998268485069275
731,4,3,0.9995978474617004
732,4,8,0.9990007281303406
733,4,3,0.9990007281303406
734,4,3,0.9990001320838928
735,4,8,0.9990224838256836
736,4,9,0.9996025562286377
737,4,0,0.9990202784538269
738,4,7,0.9990106821060181
739,4,9,0.9993109107017517
740,4,3,0.9991877675056458
741,4,2,0.9998229146003723
742,4,6,0.9991403818130493
743,4,2,0.9996914863586426
744,4,8,0.9990953803062439
745,4,0,0.9993780851364136
746,4,7,0.9990082383155823
747,4,9,0.9990041255950928
748,4,3,0.9990788102149963
749,4,8,0.9990002512931824
750,4,7,0.9990009069442749
751,4,2,0.9998447299003601
752,4,5,0.999280571937561
753,4,5,0.9998576045036316
754,4,8,0.9990003705024719
755,4,9,0.9992467164993286
756,4,8,0.9995403289794922
757,4,7,0.9990102052688599
758,4,8,0.9990899562835693
759,4,3,0.9992160201072693
760,4,9,0.9992449879646301
761,4,1,0.9999979734420776
762,4,8,0.99989253282547
763,4,5,0.9995459318161011
764,4,0,0.9993128776550293
765,4,0,0.9994094371795654
766,4,9,0.9993090629577637
767,4,9,0.9991257190704346
768,4,6,0.9995629191398621
769,4,5,0.9995416402816772
770,4,9,0.9992608428001404
771,4,1,0.9993883371353149
772,4,7,0.9990729689598083
773,4,7,0.9997013807296753
774,4,3,0.9998847842216492
775,4,8,0.9993439316749573
776,4,5,0.9997790455818176
777,4,8,0.9990001320838928
778,4,8,0.9990873336791992
779,4,6,0.9990492463111877
780,4,5,0.9994812607765198
781,4,6,0.9990003705024719
782,4,7,0.9992626905441284
783,4,2,0.9990015625953674
784,4,3,0.9994888305664062
785,4,6,0.9991904497146606
786,4,1,0.9997978806495667
787,4,2,0.9990217089653015
788,4,8,0.9990001320838928
789,4,1,0.9996286034584045
790,4,7,0.9990068078041077
791,4,3,0.9995967745780945
792,4,1,0.9993435144424438
793,4,7,0.9994857907295227
794,4,0,0.9993833899497986
795,4,0,0.99968421459198
796,4,8,0.9990003705024719
797,4,0,0.9996768236160278
798,4,0,0.9990228414535522
799,4,3,0.9991392493247986
800,4,3,0.9993098378181458
801,4,0,0.9994859099388123
802,4,8,0.9990004897117615
803,4,5,0.9990100264549255
804,4,8,0.999473512172699
805,4,2,0.9993002414703369
806,4,2,0.9998850226402283
807,4,0,0.9994480609893799
808,4,1,0.9997755289077759
809,4,2,0.9991583228111267
810,4,2,0.9995920658111572
811,4,8,0.9990007281303406
812,4,5,0.9999889731407166
813,4,1,0.9990007281303406
814,4,1,0.9999974966049194
815,4,5,0.9992918372154236
816,4,6,0.9991487264633179
817,4,5,0.9993591904640198
818,4,7,0.9990009665489197
819,4,9,0.9992051124572754
820,4,7,0.9990897178649902
821,4,6,0.9993392825126648
822,4,9,0.9992588758468628
823,4,1,0.9997630715370178
824,4,2,0.999712347984314
825,4,2,0.9994277358055115
826,4,0,0.9994829297065735
827,4,0,0.999741792678833
828,4,0,0.9994537830352783
829,4,8,0.9990001320838928
830,4,1,0.9999642372131348
831,4,5,0.9999470114707947
832,4,5,0.9993739724159241
833,4,2,0.9990125894546509
834,4,0,0.9995650053024292
835,4,2,0.9995163679122925
836,4,6,0.999524712562561
837,4,3,0.9996691346168518
838,4,8,0.9990422129631042
839,4,7,0.9991260170936584
840,4,3,0.9990591406822205
841,4,3,0.9995564222335815
842,4,6,0.9997579455375671
843,4,1,0.999897837638855
844,4,6,0.9990001320838928
845,4,0,0.9992976784706116
846,4,3,0.9991649389266968
847,4,0,0.9991239905357361
848,4,3,0.9990255832672119
849,4,5,0.9999287128448486
850,4,1,0.9999810457229614
851,4,2,0.9990708231925964
852,4,5,0.9999939203262329
853,4,8,0.9990108609199524
854,4,5,0.999550461769104
855,4,8,0.9990560412406921
856,4,3,0.9990035891532898
857,4,0,0.9990716576576233
858,4,3,0.9990013241767883
859,4,2,0.9995989799499512
860,4,8,0.9991090297698975
861,4,2,0.9998113512992859
862,4,0,0.9993955492973328
863,4,6,0.9993102550506592
864,4,3,0.9990052580833435
865,4,7,0.9990012049674988
866,4,6,0.999671995639801
867,4,5,0.9994228482246399
868,4,6,0.9995898008346558
869,4,6,0.9995790719985962
870,4,1,0.9999818801879883
871,4,2,0.9997262358665466
872,4,8,0.9990002512931824
873,4,8,0.9990002512931824
874,4,2,0.9998500943183899
875,4,3,0.9995055198669434
876,4,9,0.9992684721946716
877,4,0,0.9993816614151001
878,4,8,0.999000608921051
879,4,6,0.9995388984680176
880,4,7,0.9995017647743225
881,4,5,0.9993953704833984
882,4,5,0.9999394416809082
883,4,2,0.9991311430931091
884,4,3,0.9997860193252563
885,4,1,0.9998225569725037
886,4,2,0.999638020992279
887,4,6,0.9990993738174438
888,4,5,0.9992039799690247
889,4,1,0.9996621608734131
890,4,0,0.9991276860237122
891,4,3,0.9992063641548157
892,4,1,0.9991708397865295
893,4,7,0.9994052052497864
894,4,8,0.9991052150726318
895,4,7,0.999478280544281
896,4,1,0.9998512268066406
897,4,6,0.9999074935913086
898,4,6,0.9990014433860779
899,4,6,0.9990711212158203
900,4,5,0.9993921518325806
901,4,3,0.9999778270721436
902,4,5,0.9999682903289795
903,4,5,0.9996709227561951
904,4,0,0.9990484118461609
905,4,5,0.9992228150367737
906,4,2,0.9990084767341614
907,4,5,0.9996656179428101
908,4,5,0.999515175819397
909,4,7,0.9992416501045227
910,4,2,0.9999170899391174
911,4,1,0.999955415725708
912,4,3,0.9990803003311157
913,4,2,0.9990023970603943
914,4,7,0.9990120530128479
915,4,1,0.9999912977218628
916,4,5,0.9991398453712463
917,4,6,0.9991230368614197
918,4,9,0.9996650218963623
919,4,9,0.9996092915534973
920,4,9,0.9992128610610962
921,4,9,0.9991527199745178
922,4,8,0.9990109801292419
923,4,1,0.9998617172241211
924,4,6,0.999046266078949
925,4,3,0.9990002512931824
926,4,1,0.9999123811721802
927,4,6,0.9990214109420776
928,4,3,0.9990002512931824
929,4,0,0.9990578293800354
930,4,6,0.9990045428276062
931,4,2,0.9995319843292236
932,4,3,0.9999273419380188
933,4,2,0.9990166425704956
934,4,1,0.9999954700469971
935,4,1,0.9995812773704529
